ep,feasible,reward,J_norm,J_raw,mean_surplus,var_surplus,cohesion_pen,min_pressure,baseline,entropy,best_J_norm_so_far,elapsed_s
5550,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8111989084398794,1.018943190574646,3.7101571237095827,0.09229159999995318
5600,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.8111167387068083,0.47681164741516113,3.7101571237095827,0.09171900000001187
5650,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.811272954064549,0.7268134355545044,3.7101571237095827,0.09650959999999031
5700,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8115744623214862,0.8823490142822266,3.7101571237095827,0.09613769999998567
5750,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8154215760125227,1.1439414024353027,3.7101571237095827,0.09121539999989636
5800,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.8120923171067447,0.07194484025239944,3.7101571237095827,0.08580510000001595
5850,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8124026813332423,0.5841242074966431,3.7101571237095827,0.09537629999999808
5900,1,-4.240431662003744,4.240431662003744,31.475023067300917,13.702217231095634,1.19389990540692,0.4888888888888888,23.664100523366077,-4.396424648687211,0.014835741370916367,3.7101571237095827,0.14482829999997193
5950,1,-4.211534722831878,4.211534722831878,31.343249532963988,13.636801870179854,1.2009930419792048,0.4666666666666666,23.664100523366077,-4.406239958438625,1.800562586140586e-06,3.7101571237095827,0.09462360000009085
6000,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-4.688966652876228,1.0264390009287547e-26,3.7101571237095827,0.10525549999999839
6050,1,-4.298165522844933,4.298165522844933,31.716252158780485,13.735409127034783,1.2521816719406766,0.4888888888888888,23.664100523366077,-4.086769475475552,4.0525330487206634e-13,3.7101571237095827,0.09727700000007644
6100,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.938299878960928,1.800562586140586e-06,3.7101571237095827,0.11586750000003576
6150,1,-3.853546242286112,3.853546242286112,30.171962687326936,13.473265909297748,0.9566251043919619,0.35555555555555557,23.664100523366077,-3.87319986991887,1.800562586140586e-06,3.7101571237095827,0.09782729999994899
6200,1,-3.853546242286112,3.853546242286112,30.171962687326936,13.473265909297748,0.9566251043919619,0.35555555555555557,23.664100523366077,-3.8236165047404986,0.0,3.7101571237095827,0.10159509999994043
6250,1,-3.853546242286112,3.853546242286112,30.171962687326936,13.473265909297748,0.9566251043919619,0.35555555555555557,23.664100523366077,-3.830498715815337,1.800563040887937e-06,3.7101571237095827,0.09420089999991887
6300,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.820156472466268,0.0026846015825867653,3.7101571237095827,0.08882410000001073
6350,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.812904521141587,1.0264390009287547e-26,3.7101571237095827,0.0930698999999322
6400,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8119334196838395,3.601125172281172e-06,3.7101571237095827,0.09304679999991095
6450,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8172080902093515,0.00268280110321939,3.7101571237095827,0.09222929999998541
6500,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.8140101762601826,0.0,3.7101571237095827,0.09144900000001144
6550,1,-3.853546242286112,3.853546242286112,30.171962687326936,13.473265909297748,0.9566251043919619,0.35555555555555557,23.664100523366077,-3.81701226259091,0.0026864020619541407,3.7101571237095827,0.09077100000001792
6600,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.8114571602291587,4.0525330487206634e-13,3.7101571237095827,0.0912370999999439
6650,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.816497570574038,0.00268280110321939,3.7101571237095827,0.09600879999993595
6700,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8129105663802925,0.0026846015825867653,3.7101571237095827,0.09908169999994243
